Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_39_105.jpg;0;0;0;0;99.66999;85.58897;0.0002358862;56.82556;-2.803334E-07
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_39_171.jpg;0;0;0;0;99.66999;85.58897;0.0002359319;56.82556;-4.337589E-07
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_39_238.jpg;0;0;0;0;99.66999;85.58897;0.0002359015;56.82556;-3.314796E-07
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_39_305.jpg;0;0;0;0;99.66999;85.58897;0.0002359015;56.82556;-3.314796E-07
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_39_371.jpg;0;0;0;0;99.66999;85.58897;0.0002359015;56.82556;-3.314796E-07
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_39_438.jpg;0;0;0;0;99.66999;85.58897;0.000235871;56.82556;-2.291937E-07
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_39_505.jpg;0;0;0;0;99.66999;85.58897;0.0002359167;56.82556;-3.826192E-07
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_39_571.jpg;0;0;0;0;99.66999;85.58897;0.000235871;56.82556;-2.291937E-07
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_39_638.jpg;0;0;0;0;99.66999;85.58897;0.0002359428;56.82556;-9.644948E-08
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_39_705.jpg;0;0;0;0;99.66999;85.58897;0.0002359885;56.82556;-2.498685E-07
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_39_772.jpg;0;0;0;0;99.66999;85.58897;0.0002359428;56.82556;-9.644948E-08
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_39_838.jpg;0;0;0;0;99.66999;85.58897;0.0002360037;56.82556;-3.010146E-07
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_39_905.jpg;0;0;0;0;99.66999;85.58897;0.000235958;56.82556;-1.475891E-07
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_39_971.jpg;0;0;0;0;99.66999;85.58897;0.0002360037;56.82556;-3.010146E-07
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_40_038.jpg;0;0;0;0;99.66999;85.58897;0.0002359885;56.82556;-2.498685E-07
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_40_105.jpg;0;0;0;0;99.66999;85.58897;0.0002359885;56.82556;-2.498685E-07
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_40_171.jpg;0;0;0;0;99.66999;85.58897;0.0002359885;56.82556;-2.498685E-07
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_40_238.jpg;0;0;0;0;99.66999;85.58897;0.0002359733;56.82556;-1.987288E-07
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_40_305.jpg;0;0;0;0;99.66999;85.58897;0.000236019;56.82556;-3.521543E-07
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_40_371.jpg;0;0;0;0;99.66999;85.58897;0.0002359733;56.82556;-1.987288E-07
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_40_438.jpg;0;0;0;0;99.66999;85.58897;0.0002360037;56.82556;-3.010146E-07
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_40_505.jpg;0;0;0;0;99.66999;85.58897;0.000235958;56.82556;-1.475891E-07
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_40_571.jpg;0;0;0;0;99.66999;85.58897;0.0002359015;56.82556;-3.314796E-07
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_40_638.jpg;0;0;0;0;99.66999;85.58897;0.0002358296;56.82556;-4.642238E-07
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_40_705.jpg;0;0;0;0;99.66999;85.58897;0.0002358296;56.82556;-4.642238E-07
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_40_771.jpg;0;0;0;0;99.66999;85.58897;0.0002358296;56.82556;-4.642238E-07
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_40_838.jpg;0;0;0;0;99.66999;85.58897;0.0002357992;56.82556;-3.619445E-07
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_40_905.jpg;0;0;0;0;99.66999;85.58897;0.0002358449;56.82556;-5.153635E-07
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_40_971.jpg;0;0;0;0;99.66999;85.58897;0.0002357992;56.82556;-3.619445E-07
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_41_038.jpg;0;0;0;0;99.66999;85.58897;0.0002358601;56.82556;-5.665031E-07
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_41_105.jpg;0;0;0;0;99.66999;85.58897;0.0002358144;56.82556;-4.130841E-07
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_41_171.jpg;0;0;0;0;99.66999;85.58897;0.0002359624;56.82556;-5.360382E-07
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_41_238.jpg;0;0;0;0;99.66999;85.58897;0.0002359885;56.82556;-2.498685E-07
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_41_305.jpg;0;0;0;0;99.66999;85.58897;0.0002360451;56.82556;-6.598455E-08
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_41_371.jpg;0;0;0;0;99.66999;85.58897;0.0002362497;56.82556;-5.048177E-09
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_41_438.jpg;0;0;0;0;99.66999;85.58897;0.0002361735;56.82556;2.506501E-07
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_41_505.jpg;0;0;0;0;99.66999;85.58897;0.0002362192;56.82556;9.723114E-08
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_41_571.jpg;0;0;0;0;99.66999;85.58897;0.0002361735;56.82556;2.506501E-07
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_41_638.jpg;0;0;0;0;99.66999;85.58897;0.0002361887;56.82556;1.995105E-07
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_41_705.jpg;3.991084;0;0;0;99.66999;85.58897;0.000236387;57.42389;-1.364317E-06
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_41_771.jpg;7.991824;0;0;0;99.66999;85.58897;0.0002363977;58.62215;-6.208722E-06
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_41_838.jpg;11.98867;0;0;0;99.66999;85.58897;0.0002359269;61.26002;-1.526928E-05
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_41_905.jpg;15;0;0;0;99.66999;85.58897;0.0002356531;63.89951;-2.425432E-05
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_41_971.jpg;15;0;0;0;99.66999;85.58897;0.0002346066;66.59951;-3.127391E-05
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_42_038.jpg;10.99859;0;0;0;99.66999;85.58897;0.0002338109;69.4793;-3.641561E-05
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_42_105.jpg;6.999056;0;0;0;99.66999;85.58897;0.0002342403;70.85921;-3.556184E-05
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_42_171.jpg;3.000777;0;0;0;99.66999;85.58897;0.000235906;71.63915;-3.154888E-05
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_42_238.jpg;7.001696;0;0;0;99.66999;85.589;0.0002378797;73.07932;-2.73584E-05
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_42_305.jpg;11.0001;0;0;0;99.66999;85.589;0.0002388939;74.93921;-2.687411E-05
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_42_371.jpg;14.99868;0;0;0;99.66999;85.589;0.0002389886;77.39938;-2.901711E-05
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_42_438.jpg;15;0.1000557;0;0;99.66986;85.58925;0.005110552;79.20574;0.003986978
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_42_505.jpg;15;0.2994869;0;0;99.66994;85.59066;0.03527457;79.09612;0.007756904
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_42_571.jpg;15;0.4998207;0;0.02548118;99.67015;85.59365;0.09681484;79.24081;0.01465482
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_42_638.jpg;13.00734;0.6992129;0;0.05359117;99.67093;85.60074;0.2353467;79.40799;0.02376828
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_42_705.jpg;8.989084;0.9001257;0;0.0811896;99.67198;85.6095;0.3975832;79.559;0.02844341
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_42_771.jpg;4.989002;0.7001216;0;0.140123;99.67373;85.62154;0.5942165;79.74045;0.01037711
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_42_838.jpg;0.991323;0.5002377;0;0.174911;99.67663;85.64063;0.8588905;79.83891;359.9912
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_42_905.jpg;4.987385;0.3004346;0;0.2015612;99.67876;85.65634;1.034773;79.99498;-0.001095677
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_42_972.jpg;8.987947;0.1004065;0;0.2210345;99.68061;85.67163;1.155762;80.25822;-0.001920347
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_43_039.jpg;13.00788;0;0;0.1042683;99.68125;85.67545;0.9054795;83.37238;359.9409
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_43_105.jpg;15;0;0;0.07562264;99.68133;85.67561;0.6543384;86.22939;359.9185
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_43_172.jpg;11.00136;0;0;0.07363348;99.6814;85.67579;0.4105627;88.59412;359.9264
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_43_239.jpg;6.998162;0;0;0.0716536;99.68144;85.67618;0.1088249;90.59689;359.9688
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_43_306.jpg;6.997676;0;0;0.06954288;99.68145;85.67664;359.9048;91.74304;0.01011738
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_43_371.jpg;10.9917;0;0;0.06310938;99.68147;85.67708;359.7189;93.48297;0.05788458
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_43_439.jpg;14.97474;0;0;0.05584474;99.68152;85.67747;359.5033;96.84076;0.136977
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_43_505.jpg;15;0;0;0.04899988;99.68173;85.67791;359.3827;99.5397;0.189562
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_43_572.jpg;15;0;0;0.03392616;99.68192;85.67834;359.3001;102.234;0.2277973
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_43_639.jpg;15;0;0;0.02439572;99.68209;85.67882;359.2351;105.8237;0.2636128
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_43_705.jpg;10.99146;0;0;0.01703438;99.68211;85.67919;359.2131;107.9142;0.2722709
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_43_772.jpg;6.994979;0;0;0.01185196;99.68205;85.6796;359.2101;109.4086;0.2655163
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_43_839.jpg;6.976318;0;0;0.0112168;99.68183;85.68031;359.2324;110.843;0.2412371
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_43_905.jpg;10.97375;0;0;0.01036399;99.68173;85.68064;359.2628;112.6977;0.2271328
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_43_971.jpg;14.96321;0;0;-0.01338352;99.68169;85.6808;359.3018;115.1514;0.2150456
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_44_038.jpg;15;0;0;-0.01695159;99.68168;85.68078;359.3617;118.7512;0.1947397
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_44_105.jpg;13.00026;0;0;-0.01932374;99.68166;85.68076;359.4127;121.211;0.1697608
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_44_171.jpg;8.997602;0;0;-0.02166503;99.68166;85.68073;359.4666;123.0707;0.1342555
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_44_238.jpg;4.99908;0;0;-0.02278065;99.68165;85.68069;359.5424;124.5107;0.0748008
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_44_305.jpg;8.997002;0;0;-0.02343042;99.68165;85.68066;359.6029;126.0097;0.03323368
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_44_371.jpg;12.99222;0;0;-0.02374968;99.68163;85.68063;359.6642;128.1083;-0.005095895
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_44_438.jpg;15;0;0;-0.02357095;99.68163;85.68059;359.7431;131.7078;359.946
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_44_505.jpg;15;0;0;-0.02299095;99.68165;85.68056;359.7985;134.4077;359.9082
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_44_571.jpg;11.00874;0;0;-0.02164845;99.68166;85.68053;359.851;136.6289;359.8694
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_44_638.jpg;7.001696;0;0;-0.02025731;99.68166;85.6805;359.9177;138.5487;359.8198
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_44_705.jpg;2.999275;0;0;-0.01861959;99.68167;85.68048;359.9662;139.2089;359.7874
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_44_771.jpg;6.997554;0;0;-0.01618981;99.68169;85.68045;0.009650977;140.2284;359.7611
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_44_838.jpg;10.99967;0;0;-0.01435618;99.6817;85.68042;0.05654091;142.6281;359.7339
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_44_905.jpg;14.99681;0;0;-0.01258156;99.68171;85.6804;0.08271461;145.2077;359.7183
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_44_971.jpg;12.99822;0;0;-0.01047828;99.68172;85.6804;0.1043669;147.7876;359.7072
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_45_038.jpg;9.00462;0;0;0;99.68174;85.6804;0.1318848;150.1882;359.702
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_45_105.jpg;4.999437;0;0;0;99.68176;85.6804;0.1511969;151.208;359.7065
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_45_171.jpg;8.998733;0;0;0;99.68176;85.6804;0.1637521;152.5876;359.7162
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_45_238.jpg;12.99527;0;0;0;99.68178;85.6804;0.1704911;155.4662;359.733
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_45_305.jpg;15;0;0;0;99.68179;85.6804;0.1705488;158.1653;359.7485
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_45_371.jpg;12.98946;0;0;0;99.68179;85.68042;0.1696858;160.7447;359.7677
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_45_438.jpg;8.991237;0;0;0;99.68181;85.68044;0.170279;163.1424;359.8004
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_45_505.jpg;4.990261;0;0;0;99.68181;85.68044;0.1710601;164.1607;359.8292
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_45_571.jpg;8.988605;0;0;0;99.68182;85.68045;0.1686937;165.5392;359.8579
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_45_638.jpg;12.98724;0;0;0;99.68182;85.68047;0.1612716;168.4161;359.8941
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_45_705.jpg;12.9834;0;0;0;99.68182;85.68048;0.1547331;170.8733;359.9207
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_45_771.jpg;8.984885;0;0;0;99.68183;85.6805;0.1486622;172.7304;359.9484
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_45_838.jpg;4.9827;0;0;0;99.68182;85.68051;0.1399302;174.1667;359.986
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_45_905.jpg;8.977675;0;0;0;99.68182;85.68053;0.1320868;175.6626;0.01109272
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_45_971.jpg;12.96912;0;0;0;99.68182;85.68053;0.1239255;177.7579;0.03294878
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_46_038.jpg;15;0;0;0;99.68182;85.68054;0.113603;181.3535;0.05748573
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_46_105.jpg;11.0043;0;0;0;99.68182;85.68055;0.1053452;183.454;0.07464381
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_46_171.jpg;7.000015;0;0;0;99.68181;85.68056;0.0960425;184.9541;0.09037277
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_46_238.jpg;6.997011;0;0;0;99.6818;85.68056;0.08208928;186.3938;0.1078342
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_46_305.jpg;10.99811;0;0;0;99.6818;85.68056;0.0727051;188.2534;0.1166237
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_46_371.jpg;14.99513;0;0;0;99.6818;85.68057;0.064394;190.7127;0.1223031
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_46_438.jpg;15;0;0;0;99.68181;85.68057;0.0537978;194.3127;0.1263116
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_46_505.jpg;10.99608;0;0;0;99.68181;85.68056;0.04439424;196.4119;0.1275826
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_46_571.jpg;6.996117;0;0;0;99.6818;85.68056;0.03365733;197.9112;0.1272628
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_46_638.jpg;6.995223;0;0;0;99.68179;85.68056;0.01840096;199.3503;0.1239432
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_46_705.jpg;10.99632;0;0;0;99.68179;85.68056;0.008898599;201.2095;0.1191567
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_46_771.jpg;14.994;0;0;0;99.68179;85.68056;0.0007214954;203.6681;0.1130337
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_46_838.jpg;15;0;0;0;99.68179;85.68055;359.9904;207.2681;0.1035136
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_46_905.jpg;10.9971;0;0;0;99.68178;85.68054;359.9819;209.3676;0.09548504
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_46_971.jpg;6.999485;0;0;0;99.68178;85.68053;359.9728;210.8672;0.08663628
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_47_038.jpg;10.99711;0;0;0;99.68178;85.68053;359.9623;213.2667;0.07432399
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_47_105.jpg;14.99737;0;0;0;99.68178;85.68053;359.9561;215.8461;0.06540296
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_47_171.jpg;15;0;0;0;99.68177;85.68051;359.9504;218.5461;0.05665838
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_47_238.jpg;11.00454;0;0;0;99.68178;85.6805;359.9431;221.4269;0.04467584
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_47_305.jpg;6.999421;0;0;0;99.68179;85.6805;359.9381;222.8069;0.03521903
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_47_371.jpg;3.000541;0;0;0;99.68179;85.6805;359.9339;223.5873;0.02544127
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_47_438.jpg;0;0;0;0;99.68179;85.68049;359.9302;223.7072;0.01204917
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_47_505.jpg;0;0;0;0;99.68179;85.6805;359.9291;223.7072;0.002617228
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_47_571.jpg;0.01284599;0.09948277;0;0;99.68114;85.67986;359.95;223.9445;359.9943
/Users/bveber/robond/RoboND-Rover-Project/dataset/IMG/robocam_2018_08_28_17_40_47_638.jpg;0;0.2998109;0;0;99.67966;85.67841;-0.005311024;224.0447;359.9842
